datum,M01AB,M01AE,N02BA,N02BE,N05B,N05C,R03,R06,Year,Month,Hour,Weekday Name
11/5/2016,7.666666667,3.02,5.8,35.4,9,0,0,2,2016,11,276,Saturday
11/6/2016,8,4.34,3,42.45,3,2,11,5,2016,11,276,Sunday
11/7/2016,5,2.726,6.3,35,9,0,5,1,2016,11,276,Monday
11/8/2016,7,2.35,8,20,19.16666667,2,8,3,2016,11,276,Tuesday
11/9/2016,2.34,5.66,1.4,25,18,0,4,0,2016,11,276,Wednesday
11/10/2016,7.33,6.33,7,31.1,5,2,12,3.4,2016,11,276,Thursday
11/11/2016,10.66,1.759,4,33,6,0,1,1,2016,11,276,Friday
11/12/2016,8,3.825,7,56.5,10,0,1,1.2,2016,11,276,Saturday
11/13/2016,6,11.32,3.6,60.2,0,0,5,1,2016,11,276,Sunday
11/14/2016,10,4.726,3.8,50.5,5,3,1,1,2016,11,276,Monday
11/15/2016,5.33,0.33,4,30.1,27,5,5,1,2016,11,276,Tuesday
11/16/2016,4,3.167,4,38.912,5,0,10,1,2016,11,276,Wednesday
11/17/2016,5,2.726,5.7,41.4,0,0,1,1.4,2016,11,276,Thursday
11/18/2016,1.33,4.33,6.25,31,7,1,2,2,2016,11,276,Friday
11/19/2016,5,2.7,4,35.4,3,0,3,2,2016,11,276,Saturday
11/20/2016,7,4.34,5,25.5,3,0,0,2,2016,11,276,Sunday
11/21/2016,1.34,3.34,5.25,30,1,0,13,3,2016,11,276,Monday
11/22/2016,4.01,4.703,1.1,23,3,2,7,2,2016,11,276,Tuesday
11/23/2016,3,4.33,3.7,44.124,5,0,0,1,2016,11,276,Wednesday
11/24/2016,8.67,4.333,6,28,2,0,10,3,2016,11,276,Thursday
11/25/2016,7.34,5,7,21,20,4,5,1,2016,11,276,Friday
11/26/2016,3.33,5,4,36,9,3,12,2,2016,11,276,Saturday
11/27/2016,9.33,5.693,3.9,61,5,0,1,0,2016,11,276,Sunday
11/28/2016,4.5,1.363,2.05,23,5,0,12,0,2016,11,276,Monday
11/29/2016,5.68,5.67,3,45.6,6,2,0,0,2016,11,276,Tuesday
11/30/2016,3.33,2.99,4.3,24.6,13,0,7,0,2016,11,276,Wednesday
12/1/2016,4.5,2.363,1.5,55.662,8,0,9,0,2016,12,276,Thursday
12/2/2016,6,1.076,3.2,43,14,0,26,0.2,2016,12,276,Friday
12/3/2016,3.17,2.68,3,43.3,2,0,1,4,2016,12,276,Saturday
12/4/2016,7,9.123,2.9,67,4,0,0,0,2016,12,276,Sunday
12/5/2016,9.5,1.68,4,23,6,1,13,2,2016,12,276,Monday
12/6/2016,6,5.09,4.4,27.2,4,0,20,1,2016,12,276,Tuesday
12/7/2016,4.34,2.726,1.7,47,8,3,7,3,2016,12,276,Wednesday
12/8/2016,5.67,1.67,5,35.7,9,0,2,0,2016,12,276,Thursday
12/9/2016,5.66,1.67,4,35.062,2,0,0,2,2016,12,276,Friday
12/10/2016,7.34,6.33,10.1,45.4,1,0,15,2,2016,12,276,Saturday
12/11/2016,3.34,4.726,8.55,62.062,7,0,14,1,2016,12,276,Sunday
12/12/2016,3.66,2.429,3.1,44.5,28.33333333,3,21,4,2016,12,276,Monday
12/13/2016,1,4,5.1,43.6,0,0,18,0,2016,12,276,Tuesday
12/14/2016,5.83,3.78,5.65,32.2,21,0,10,1.2,2016,12,276,Wednesday
12/15/2016,9.66,3.33,1,22.8,8,0,5,1,2016,12,276,Thursday
12/16/2016,7.33,6.32,2.2,39.775,8,3,23,1,2016,12,276,Friday
12/17/2016,5.99,2.66,4.15,59.95,10,0,6,1,2016,12,276,Saturday
12/18/2016,1.67,5.02,4.2,60.7,13,0,5,1,2016,12,276,Sunday
12/19/2016,0,0,0,0,0,0,0,0,2016,12,276,Monday
12/20/2016,6.33,3.66,4,46,12,2,1,0,2016,12,276,Tuesday
12/21/2016,1.34,2.812,0.25,37,5,0,6,2.5,2016,12,276,Wednesday
12/22/2016,4.34,4.165,3.8,38.4,1,0,5,0,2016,12,276,Thursday
12/23/2016,5.33,4.67,1.15,32,6,0,8,2,2016,12,276,Friday
12/24/2016,6.33,6.7,4.2,82,4,1,2,1,2016,12,276,Saturday
12/25/2016,2.33,7.627,5.7,79.8,0,0,9,1,2016,12,276,Sunday
12/26/2016,10.33,4.66,2,58.924,6,0,2,2,2016,12,276,Monday
12/27/2016,6,5,0.416666667,54.2,8,2,13,0,2016,12,276,Tuesday
12/28/2016,4.34,6.33,6.45,57.2,7,0,13,0,2016,12,276,Wednesday
12/29/2016,11,6.01,6.35,81.2,4,3,6,2,2016,12,276,Thursday
12/30/2016,5.66,8.99,7.3,161,13,0,3,0,2016,12,276,Friday
12/31/2016,8.33,7.759,7.45,108.7,7,0,12,0,2016,12,276,Saturday
1/1/2017,3.54375,3.95625,1.5625,25.675,8.75,1.875,6.25,0.625,2017,1,276,Sunday
1/2/2017,0.2125,0.6375,0.625,32,0,0.625,3.125,3.125,2017,1,276,Monday
1/3/2017,6.25,5.83125,4.625,66.8125,8.75,0,7.03125,1.875,2017,1,276,Tuesday
1/4/2017,6.804166667,5.970833333,6.416666667,56.76666667,10,1.25,5,2.916666667,2017,1,276,Wednesday
1/5/2017,7.504166667,7.879166667,5.208333333,62.20833333,14.58333333,0,11.25,2.5,2017,1,276,Thursday
1/6/2017,4.583333333,3.05,5.625,65.5625,10.83333333,0,15.41666667,2.5,2017,1,276,Friday
1/7/2017,2.916666667,5.154166667,5.958333333,34.625,8.75,0,2.5,0,2017,1,276,Saturday
1/8/2017,5.416666667,1.859583333,5.083333333,25.375,10,2.083333333,3.333333333,1.666666667,2017,1,276,Sunday
1/9/2017,3.8875,4.057083333,2.583333333,56.125,9.166666667,0.416666667,1.666666667,2.083333333,2017,1,276,Monday
1/10/2017,6.3875,4.73875,13.29166667,54.25,25,1.666666667,7.5,0.833333333,2017,1,276,Tuesday
1/11/2017,9.308333333,5.501666667,9.166666667,51.04166667,20,1.25,1.666666667,2.916666667,2017,1,276,Wednesday
1/12/2017,8.333333333,5.196666667,8.75,65.9375,14.16666667,1.25,4.583333333,1.666666667,2017,1,276,Thursday
1/13/2017,6.804166667,3.891666667,9.541666667,54.41666667,19.58333333,0,3.333333333,1.333333333,2017,1,276,Friday
1/14/2017,5.975,4.364583333,7.708333333,47.91666667,16.66666667,0.833333333,5.416666667,2.083333333,2017,1,276,Saturday
1/15/2017,8.05,6.525,9.083333333,38.79166667,15.41666667,0,7.5,1.25,2017,1,276,Sunday
1/16/2017,6.670833333,4.029166667,8.041666667,63.5625,12.5,0.416666667,7.083333333,2.083333333,2017,1,276,Monday
1/17/2017,7.225,4.139166667,5.291666667,48.45833333,13.33333333,1.666666667,3.75,2.5,2017,1,276,Tuesday
1/18/2017,6.741666667,4.445833333,6.5,45.95833333,16.66666667,1.25,5.833333333,0.833333333,2017,1,276,Wednesday
1/19/2017,5,5.7,7.833333333,37.75,15.83333333,0,2.5,3.333333333,2017,1,276,Thursday
1/20/2017,3.608333333,4.73875,4.125,37.625,23.33333333,2.916666667,12.5,2.5,2017,1,276,Friday
1/21/2017,5.695833333,2.4,4.583333333,50.20833333,15,2.083333333,4.583333333,2.916666667,2017,1,276,Saturday
1/22/2017,4.5125,5.0075,5.125,37.02083333,19.16666667,1.25,9.166666667,1.666666667,2017,1,276,Sunday
1/23/2017,5.1375,4.505,6.291666667,41.75,15.83333333,0.833333333,2.5,1.666666667,2017,1,276,Monday
1/24/2017,6.1125,5.770833333,10.95833333,40.08333333,11.25,0,10,2.916666667,2017,1,276,Tuesday
1/25/2017,7.779166667,5.108333333,7.666666667,51.1875,18.75,2.083333333,13.75,2.291666667,2017,1,276,Wednesday
1/26/2017,5.979166667,5.224583333,7.041666667,36.625,13.75,0.833333333,8.333333333,0,2017,1,276,Thursday
1/27/2017,7.85,7.54125,5.166666667,42.60916667,21.25,2.083333333,9.583333333,1.25,2017,1,276,Friday
1/28/2017,5.970833333,6.1125,2.25,32.08333333,9.166666667,0,1.666666667,1.25,2017,1,276,Saturday
1/29/2017,5.141666667,7.783333333,5.333333333,54.16666667,15.83333333,2.5,9.583333333,3.333333333,2017,1,276,Sunday
1/30/2017,8.058333333,5.61625,7,35.5175,17.08333333,4.166666667,7.083333333,4.166666667,2017,1,276,Monday
1/31/2017,4.441666667,4.254583333,2.833333333,47.25,13.33333333,0.833333333,2.916666667,1.666666667,2017,1,276,Tuesday
2/1/2017,7.375,5.188333333,6.041666667,31.625,10.83333333,0.416666667,8.333333333,2.083333333,2017,2,276,Wednesday
2/2/2017,8.195833333,6.211666667,6.416666667,42.29166667,9.166666667,0.416666667,0.416666667,0.833333333,2017,2,276,Thursday
2/3/2017,7.6375,6.255416667,9,42.90083333,15.83333333,2.5,7.083333333,0.833333333,2017,2,276,Friday
2/4/2017,7.779166667,4.166666667,4.416666667,27.70833333,12.08333333,0.833333333,7.5,3.75,2017,2,276,Saturday
2/5/2017,10.67,10.725,5,38.6,1,0,11,1.1,2017,2,276,Sunday
2/6/2017,10,5,4.4,13,3,2,5,0,2017,2,276,Monday
2/7/2017,3,0.33,3.5,13.8,3,0,7,2,2017,2,276,Tuesday
2/8/2017,11,1.67,4,36,7,0,10,2,2017,2,276,Wednesday
2/9/2017,3.9825,1.76,4,20.4,6,0,0,1,2017,2,276,Thursday
2/10/2017,4.01,3.34,4.75,23.2,5,0,2,0,2017,2,276,Friday
2/11/2017,5.33,6.32,5.1,12.4,11,1,1,3,2017,2,276,Saturday
2/12/2017,10,10.67,7.8,27.4,4,0,2,1,2017,2,276,Sunday
2/13/2017,0,0,0,0,0,0,0,0,2017,2,276,Monday
2/14/2017,4.33,5,2.1,22,0,0,1,1,2017,2,276,Tuesday
2/15/2017,6,2.67,2,19.2,1,0,1,1,2017,2,276,Wednesday
2/16/2017,3.66,4.66,1,31.6,2,0,0,3,2017,2,276,Thursday
2/17/2017,3,2.802,2.1,12.25,4,0,8,1.2,2017,2,276,Friday
2/18/2017,7,4,2.35,30,10,0,0,3.1,2017,2,276,Saturday
2/19/2017,3.34,3.516,2.2,13,1,0,8,1,2017,2,276,Sunday
2/20/2017,5,3.76,4.5,33.1,2,0,1,3,2017,2,276,Monday
2/21/2017,5,4.155,4,22.9,14,0,8,1,2017,2,276,Tuesday
2/22/2017,3.67,2.429,7.2,21.1,9,0,5,0,2017,2,276,Wednesday
2/23/2017,6.67,5.67,4.05,24.1,5,1,8,2,2017,2,276,Thursday
2/24/2017,1,4.67,4,29.8,10,1,7,1,2017,2,276,Friday
2/25/2017,6,6.34,5.25,24,6.875,0,2,0,2017,2,276,Saturday
2/26/2017,5.33,5.33,3.2,15.7,3,0,5,1.2,2017,2,276,Sunday
2/27/2017,5.67,3.68,7,16.4,14,0,7,2,2017,2,276,Monday
2/28/2017,5.34,5.02,7.5,26.4,9,2,18,0,2017,2,276,Tuesday
3/1/2017,4,4.66,5,15.1,17,0,5,2,2017,3,276,Wednesday
3/2/2017,5,7.13,3,13,1,1,1,2,2017,3,276,Thursday
3/3/2017,9,2.99,4,12.9,9,1,6,4,2017,3,276,Friday
3/4/2017,5.01,3.67,3.1,17,0,0,5,4.5,2017,3,276,Saturday
3/5/2017,12.33,4.33,5,33.9,3,0,6,5,2017,3,276,Sunday
3/6/2017,6.83,2.33,1.1,19.6,1,0,0,3,2017,3,276,Monday
3/7/2017,2.34,5.33,6.5,15,4,0,0,2,2017,3,276,Tuesday
3/8/2017,1,2.34,0,15.2,4,0,0,3,2017,3,276,Wednesday
3/9/2017,11.33,2.33,6,26.9,6,1,0,2.5,2017,3,276,Thursday
3/10/2017,2,4.33,4.6,26.3,8,1,0,1,2017,3,276,Friday
3/11/2017,6.33,4.066,6,20.1,2,1,5,3.5,2017,3,276,Saturday
3/12/2017,7.68,7.01,2,48,6,4,15,2,2017,3,276,Sunday
3/13/2017,2.33,0.68,2.7,17.8,2,0,10,0,2017,3,276,Monday
3/14/2017,2.67,1.34,3,15,5,0,5,1,2017,3,276,Tuesday
3/15/2017,3.66,1.703,2.5,14.6,4,0,0,0,2017,3,276,Wednesday
3/16/2017,6,4.056,4.75,28.2,4,0,1,3,2017,3,276,Thursday
3/17/2017,4.33,2.802,0,11,14,0,3,3,2017,3,276,Friday
3/18/2017,5,4.38,4.25,20.4,3,0,1,1,2017,3,276,Saturday
3/19/2017,10,3.693,2,39.1,3,0,5,3,2017,3,276,Sunday
3/20/2017,1.66,6.683,4.7,16.1,3,0,7,3,2017,3,276,Monday
3/21/2017,9.16,2.03,2.2,12.6,4,0,1,5.3,2017,3,276,Tuesday
3/22/2017,1.66,5.023,2,16.4,7,0,2,2,2017,3,276,Wednesday
3/23/2017,7.34,2.133,1,13.3,8,0,6,3.5,2017,3,276,Thursday
3/24/2017,1.67,3,4.5,12.3,7,0,5,6.3,2017,3,276,Friday
3/25/2017,10,5.49,1,33.3,3,0,0,4,2017,3,276,Saturday
3/26/2017,5.34,5.36,3.45,18,4,0,10,8,2017,3,276,Sunday
3/27/2017,4.84,3.463,3.5,14.8,5,0,1,4,2017,3,276,Monday
3/28/2017,2.67,2.67,7,22,14,0,0,6,2017,3,276,Tuesday
3/29/2017,6.34,1.34,4,12.9,3,0,7,4.5,2017,3,276,Wednesday
3/30/2017,1.33,2.693,5,9.5,9,0,0,2,2017,3,276,Thursday
3/31/2017,4,2,3.5,22.2,2,0,2,6,2017,3,276,Friday
4/1/2017,2.33,2,2,34,2,0,1,3,2017,4,276,Saturday
4/2/2017,6.67,4.223,4,23,4,0,9,12.4,2017,4,276,Sunday
4/3/2017,6.33,1,5.6,25.6,8,0,20,3,2017,4,276,Monday
4/4/2017,0.33,1.033,2.2,8,2,0,5,5.5,2017,4,276,Tuesday
4/5/2017,5,0.231,0.2,13.6,9,2,6,1,2017,4,276,Wednesday
4/6/2017,5,0.66,3.1,10.9,4,1,0,1,2017,4,276,Thursday
4/7/2017,3.5,4,2,16,5,0,5,5,2017,4,276,Friday
4/8/2017,7.51,8.759,2.05,23,3,0,11,6,2017,4,276,Saturday
4/9/2017,4.99,5.34,8.25,22,3,0,0,1,2017,4,276,Sunday
4/10/2017,8.66,1.363,1.05,27.5,1,0,4,4,2017,4,276,Monday
4/11/2017,4,2.33,3,17,5,0,11,1,2017,4,276,Tuesday
4/12/2017,11.99,3.32,3.35,11,10,2,10,4,2017,4,276,Wednesday
4/13/2017,5,2.439,2,30.9,1,0,2,5,2017,4,276,Thursday
4/14/2017,7.34,4.98,5,13,3,0,16,4,2017,4,276,Friday
4/15/2017,11.67,1.472,4,27.25,1,0,15,5.2,2017,4,276,Saturday
4/16/2017,0,0,0,0,0,0,0,0,2017,4,276,Sunday
4/17/2017,4,3.99,1.9,18.4,1,0,5,1,2017,4,276,Monday
4/18/2017,7.33,4.67,6.3,15.4,8,1,2,2,2017,4,276,Tuesday
4/19/2017,1,3.406,5,14,2,0,0,1,2017,4,276,Wednesday
4/20/2017,4.66,2.33,5,9.4,10,0,7,2,2017,4,276,Thursday
4/21/2017,3.67,2.34,2.4,29,3,0,1.875,3,2017,4,276,Friday
4/22/2017,2.64,4.66,2.8,19,7,1,1,2,2017,4,276,Saturday
4/23/2017,9,5.416,3.6,25.5,7,0,1,5,2017,4,276,Sunday
4/24/2017,9.33,3.81,8,13.15,9,0,1,5,2017,4,276,Monday
4/25/2017,8,2.99,2.2,24,4,0,26,5,2017,4,276,Tuesday
4/26/2017,3,4,3.5,10.2,3,0,1,8.3,2017,4,276,Wednesday
4/27/2017,3.33,3.737,2.3,11,10,1,0,10,2017,4,276,Thursday
4/28/2017,3.33,3.67,5.1,15.4,2,0,7,7,2017,4,276,Friday
4/29/2017,5,9,2.3,15,3,1,1,8,2017,4,276,Saturday
4/30/2017,1,4.046,2.3,18,2,0,12,2,2017,4,276,Sunday
5/1/2017,0.34,1,1,1.2,0,0,0,1,2017,5,276,Monday
5/2/2017,2,6.033,1,23,5,0,6,5,2017,5,276,Tuesday
5/3/2017,1.33,3.34,6,18.2,6,0,20,2,2017,5,276,Wednesday
5/4/2017,5.67,5.66,1,11.6,4,0,2,4.1,2017,5,276,Thursday
5/5/2017,2.34,5.33,1.15,6.6,8,0,12,3,2017,5,276,Friday
5/6/2017,7.33,2.363,4.4,14,4,0,0,6,2017,5,276,Saturday
5/7/2017,6.33,3.67,4.5,18.25,3,0,4,4,2017,5,276,Sunday
5/8/2017,2.33,3.66,1,8,8,3,1,5.6,2017,5,276,Monday
5/9/2017,7.33,4,4.1,11,4,0,2,3,2017,5,276,Tuesday
5/10/2017,8.66,0.397,9,15,4,0,14,7,2017,5,276,Wednesday
5/11/2017,6,6.693,3,16,6,2,1,10,2017,5,276,Thursday
5/12/2017,4.99,4.703,6,16.4,4,9,0,6,2017,5,276,Friday
5/13/2017,5,2.363,6,12,4,0,1,7,2017,5,276,Saturday
5/14/2017,4.67,2.076,2.85,31.5,6,0,5,2.1,2017,5,276,Sunday
5/15/2017,5.34,4.703,2,17,0,3,3,7,2017,5,276,Monday
5/16/2017,2.33,5.66,1.5,16.2,2,0,6,7,2017,5,276,Tuesday
5/17/2017,6.34,4.84,0,9,5,0,0,2,2017,5,276,Wednesday
5/18/2017,3.33,5.01,4,28.2,4,0,0,3,2017,5,276,Thursday
5/19/2017,4.34,3.44,2.2,31.6,11,0,0,10,2017,5,276,Friday
5/20/2017,3.99,4.713,0.25,16.4,5,0,6,6,2017,5,276,Saturday
5/21/2017,6,3.043,1.25,32.2,5,0,12,4,2017,5,276,Sunday
5/22/2017,5.33,1.34,4.4,22.4,5,0,7,11,2017,5,276,Monday
5/23/2017,3,2.406,5,11,9,0,2,7,2017,5,276,Tuesday
5/24/2017,6.68,3.34,3,14.2,9,0,4,4.71,2017,5,276,Wednesday
5/25/2017,5.66,5.36,2,18.2,3,0,2,4.3,2017,5,276,Thursday
5/26/2017,2.34,3.67,5,29,4,0,8,2,2017,5,276,Friday
5/27/2017,7.33,3.221,2,23.4,5,0,0,10,2017,5,276,Saturday
5/28/2017,1.99,6.243,2.45,11.19,2,0,0,3,2017,5,276,Sunday
5/29/2017,3.34,4.023,1.6,28,4,2,4,5,2017,5,276,Monday
5/30/2017,8,3.396,4.3,25,3,0,5,5,2017,5,276,Tuesday
5/31/2017,4,2.429,7,12.2,6,4,1,5,2017,5,276,Wednesday
6/1/2017,1.34,3.67,2,21.4,10,0,2,2,2017,6,276,Thursday
6/2/2017,2.33,4,4,17.4,9,1,5,3,2017,6,276,Friday
6/3/2017,5,1.726,3,10,3,1,22,2,2017,6,276,Saturday
6/4/2017,7,1.747,2.25,23.4,3,1,5,4,2017,6,276,Sunday
6/5/2017,3.33,5.99,4.5,9.7,5,0,0,8,2017,6,276,Monday
6/6/2017,1,3,0,18,3,0,6,7.5,2017,6,276,Tuesday
6/7/2017,5.33,4.693,4,21,13,0,20,7,2017,6,276,Wednesday
6/8/2017,5,1.823,3.15,21,4,0,2,4.2,2017,6,276,Thursday
6/9/2017,1.33,4.09,3.1,10,2,0,0,6,2017,6,276,Friday
6/10/2017,9,7.01,4,15,2,0,7,3,2017,6,276,Saturday
6/11/2017,5.5,3.99,8.5,28.25,8,0,2,3,2017,6,276,Sunday
6/12/2017,4.34,3.34,1,13.6,3,0,13,12,2017,6,276,Monday
6/13/2017,2.99,3.023,3,8,9,0,0,9.1,2017,6,276,Tuesday
6/14/2017,1.33,1.33,1,9,6,3,5,3,2017,6,276,Wednesday
6/15/2017,3,4.33,3.15,15,10,0,5,6.5,2017,6,276,Thursday
6/16/2017,4,2.01,0,12.25,6,0,0,5.44,2017,6,276,Friday
6/17/2017,2,8.726,5,12,4,0,5,5,2017,6,276,Saturday
6/18/2017,4,7.34,1.1,26.6,2,0,12,3.33,2017,6,276,Sunday
6/19/2017,1.33,1.98,1,18,1,1,8,3,2017,6,276,Monday
6/20/2017,9.33,1,5.1,12,5,0,5,8.63,2017,6,276,Tuesday
6/21/2017,4,1.33,2,21,4,0,2,5.4,2017,6,276,Wednesday
6/22/2017,1,3.34,0,7,4,0,8,11,2017,6,276,Thursday
6/23/2017,1,1.34,2,16,5,0,0,1.2,2017,6,276,Friday
6/24/2017,5,3.65,6,32,8,1,0,1,2017,6,276,Saturday
6/25/2017,6.5,2.34,6,22,4,0,0,4.6,2017,6,276,Sunday
6/26/2017,7.68,3.033,6.25,10,11,0,0,3,2017,6,276,Monday
6/27/2017,4,3.32,6,13.5,9,0,3,6,2017,6,276,Tuesday
6/28/2017,4,4.033,4.5,18,7,0,5,3,2017,6,276,Wednesday
6/29/2017,4,3.67,6,17,1,0,21,5,2017,6,276,Thursday
6/30/2017,6.67,2.132,2,18,2,0,0,6,2017,6,276,Friday
7/1/2017,3.33,2.33,1,10,5,0,10,4,2017,7,276,Saturday
7/2/2017,5,3.68,2,9,6,0,0,4,2017,7,276,Sunday
7/3/2017,3.67,0,1.5,8,11,0,11,0,2017,7,276,Monday
7/4/2017,10.67,2.34,5,18,7,0,0,6,2017,7,276,Tuesday
7/5/2017,4.5,1.66,2,16,20,0,22,6,2017,7,276,Wednesday
7/6/2017,4.33,7,4,20.6,3,1,1,1,2017,7,276,Thursday
7/7/2017,5,2,4.1,17,6,0,1,0,2017,7,276,Friday
7/8/2017,4.99,4.089,5,16,12,0,1,3,2017,7,276,Saturday
7/9/2017,2.33,7.16,0.5,15,4,0,1,4,2017,7,276,Sunday
7/10/2017,2,4.353,4,12,5,2,7,3,2017,7,276,Monday
7/11/2017,3.34,0.68,0,18,2,0,7,2,2017,7,276,Tuesday
7/12/2017,2,5.34,0,15.4,12,0,3,0,2017,7,276,Wednesday
7/13/2017,3.33,3.34,2.15,9.6,5,3,3,2,2017,7,276,Thursday
7/14/2017,2.33,3.759,2,16,8,0,5,3,2017,7,276,Friday
7/15/2017,3.33,9.34,3,21,3,0,0,2,2017,7,276,Saturday
7/16/2017,11.34,9.34,3,19,6,0,0,1,2017,7,276,Sunday
7/17/2017,9,4.747,3,16.4,6,2,4,3,2017,7,276,Monday
7/18/2017,9.67,5.67,1.5,14,8,0,20,4,2017,7,276,Tuesday
7/19/2017,6.33,3.66,4,20.6,6,3,1,6,2017,7,276,Wednesday
7/20/2017,5,4,3,18,11,2,2,2,2017,7,276,Thursday
7/21/2017,2.33,1,3,14,5,0,0,3,2017,7,276,Friday
7/22/2017,3,5.69,5,22,3,1,0,2,2017,7,276,Saturday
7/23/2017,6.5,2.429,2,12,4,0,4,5,2017,7,276,Sunday
7/24/2017,3.84,1,2.1,15,6,0,0,3,2017,7,276,Monday
7/25/2017,6.34,2.35,2,14,5,0,6,0.1,2017,7,276,Tuesday
7/26/2017,3.33,6.779,3,15,11,1,1,1,2017,7,276,Wednesday
7/27/2017,5,0.67,0,12.4,8,0,0,1,2017,7,276,Thursday
7/28/2017,4,5,1.1,17.2,10,0,0,3,2017,7,276,Friday
7/29/2017,3,3.33,2,14.15,1,0,0,4,2017,7,276,Saturday
7/30/2017,4.125,2.66,2,13,11,0,0,1,2017,7,276,Sunday
7/31/2017,7.34,0.81,2.25,21,9,0,5,2,2017,7,276,Monday
8/1/2017,7.33,3.33,2,15.6,3,0,1,1,2017,8,276,Tuesday
8/2/2017,6,2.66,1,25,2,0,1,4,2017,8,276,Wednesday
8/3/2017,6.33,0.66,4,10,8,0,1,3,2017,8,276,Thursday
8/4/2017,8,4,1,15,11,2,5,2,2017,8,276,Friday
8/5/2017,4.66,2.472,2,13.312,2,0,0,2,2017,8,276,Saturday
8/6/2017,2,3.429,1,13,6,0,0,3,2017,8,276,Sunday
8/7/2017,1,5.34,3.1,16,9,2,0,0,2017,8,276,Monday
8/8/2017,6,1.703,2.1,11.188,8,0,0,4.2,2017,8,276,Tuesday
8/9/2017,2.33,5.1,3.15,13,15,0,2,2.2,2017,8,276,Wednesday
8/10/2017,0,3.99,4,9,19,0,3,1.1,2017,8,276,Thursday
8/11/2017,4.33,1.65,5.1,8,6,3,0,0,2017,8,276,Friday
8/12/2017,2.69,4.939,2.5,22.6,4,0,6,2,2017,8,276,Saturday
8/13/2017,3.66,3.65,2.05,24,5,0,1,1,2017,8,276,Sunday
8/14/2017,11.34,2.067,4,13,4,0,0,2,2017,8,276,Monday
8/15/2017,2.33,6.703,2.15,35,11,0,2,3,2017,8,276,Tuesday
8/16/2017,5.33,3.67,1,10.45,13,0,4,2,2017,8,276,Wednesday
8/17/2017,5.16,1.33,5,12,8,0,1,1.5,2017,8,276,Thursday
8/18/2017,2.33,3.99,3,15,4,0,0,3,2017,8,276,Friday
8/19/2017,5,4.713,3,16,10,0,11,2,2017,8,276,Saturday
8/20/2017,4.33,2.056,6,14.4,6,0,2,1,2017,8,276,Sunday
8/21/2017,9.33,3.34,2.4,19,4,0,0,0,2017,8,276,Monday
8/22/2017,6,1.34,3.15,22.2,3,0,0,2,2017,8,276,Tuesday
8/23/2017,3.33,2.33,2,42,8,0,9,3,2017,8,276,Wednesday
8/24/2017,8,9.053,2,27,13,0,1,3,2017,8,276,Thursday
8/25/2017,6,3.01,1,20.25,17,0,0,1,2017,8,276,Friday
8/26/2017,4.99,3.516,1,19,10,0,6,2,2017,8,276,Saturday
8/27/2017,3,5.34,1,21.3,5,2,7,1,2017,8,276,Sunday
8/28/2017,8,7,5,16,12,0,1,3,2017,8,276,Monday
8/29/2017,7,3.066,3.5,17,5,0,11,2.1,2017,8,276,Tuesday
8/30/2017,7.67,3.99,3.15,17,4,3,0,2,2017,8,276,Wednesday
8/31/2017,16.68,3.033,3.05,17,4,0,0,1,2017,8,276,Thursday
9/1/2017,3.34,3,5,20.6,8,0,2,0,2017,9,276,Friday
9/2/2017,6.34,2.13,6,18.4,8,0,1,3,2017,9,276,Saturday
9/3/2017,6.83,5.462,2,18.4,7,0,1,3,2017,9,276,Sunday
9/4/2017,6.5,3.33,6,24,7,0,0,3,2017,9,276,Monday
9/5/2017,6.17,4.02,4,19.1,7,1,2,1.3,2017,9,276,Tuesday
9/6/2017,4.33,3,5,32,6,0,3,3,2017,9,276,Wednesday
9/7/2017,3,1,3.2,18,2,0,0,2,2017,9,276,Thursday
9/8/2017,8.83,7.32,3.1,34,8,0,3,4,2017,9,276,Friday
9/9/2017,6,8.34,2.5,20,7,0,0,4,2017,9,276,Saturday
9/10/2017,3.34,5.35,1,35.6,7,0,0,4.2,2017,9,276,Sunday
9/11/2017,2,3.373,2,12,16,0,0,2,2017,9,276,Monday
9/12/2017,1,4.35,5.2,18.25,6,1,1,2.2,2017,9,276,Tuesday
9/13/2017,4,0.66,2,25,16,0,5,0,2017,9,276,Wednesday
9/14/2017,5,5.34,5,22.4,6,0,9,5,2017,9,276,Thursday
9/15/2017,3,3,3,16,12,1,8,3,2017,9,276,Friday
9/16/2017,7,3,3.45,27.3,11,0,0,1.2,2017,9,276,Saturday
9/17/2017,5,4.34,4,32,6,1,7,5,2017,9,276,Sunday
9/18/2017,9,4.34,1,27,7,0,1,2,2017,9,276,Monday
9/19/2017,3.33,6.033,1,43.25,6,2,6,9,2017,9,276,Tuesday
9/20/2017,2,2.363,0.1,35.45,6,0,6,0,2017,9,276,Wednesday
9/21/2017,7.34,3.696,1,19.7,8,2,0,1,2017,9,276,Thursday
9/22/2017,4.66,2.241,3,27.5,2,0,0,3,2017,9,276,Friday
9/23/2017,9.99,6.99,3,14.45,12,2,0,2,2017,9,276,Saturday
9/24/2017,3.66,4.826,2,52.4,7,1,6,1,2017,9,276,Sunday
9/25/2017,1,2.517,1,39.2,7,3,26,1,2017,9,276,Monday
9/26/2017,2,5.67,2.1,38.6,4,0,6,1,2017,9,276,Tuesday
9/27/2017,4,2.33,3,38,7,3,3,0,2017,9,276,Wednesday
9/28/2017,3.34,2.68,2.5,37.85,3,0,10,0,2017,9,276,Thursday
9/29/2017,1,5,3,35.4,8,6,5,1,2017,9,276,Friday
